Actual,Hermann_TF,360Security,6Rooms,80sMovie,9YinZhenJing,Anghami,BaiDu,Crackle,eBay,EFood,FrostWire,FsecureFreedomeVPN,Go90,Google+,GoogleAllo,GoogleCast,GoogleMap,GooglePhotos,GooglePlay,GroupMe,Guvera,Hangouts,HidemanVPN,Hidemyass,Hooq,HotSpot,IFengNews,InterVoip,LRR,MeinO2,Minecraft,Mobily,Narutom,NetTalk,NileFM,Palringo,PaltalkScene,PrivateTunnelVPN,PureVPN,QianXunYingShi,QQ,QQReader,RaidCall,Repubblica,RiyadBank,Ryanair,SayHi,Shadowsocks,SmartVoip,Sogou
HidemanVPN	HidemanVPN	0,0,0,0,0.00000001,0.00000001,0.00000005,0,0.00000001,0,0,0.00000003,0.00000006,0.00000004,0,0,0,0,0,0,0.0000004,0.99999872,0,0,0.00000003,0.00000001,0,0.00000005,0.00000003,0,0,0.00000001,0.00000001,0,0.00000019,0.00000005,0.00000001,0.00000002,0.00000003,0.00000012,0.00000001,0,0.00000002,0,0.00000001,0,0.00000004,0,0
GoogleMap	GoogleMap	0.00020877,0.014656,0.01055735,0.00018351,0.00947335,0.02104859,0.00015735,0.04437106,0.00013507,0.00011618,0.00446776,0.00057654,0.04468702,0.00085706,0.00044172,0.69167176,0.0115549,0.01290757,0.00907954,0.00190602,0.00556519,0.00065005,0.00022666,0.01894895,0.04255506,0.00255714,0.00048778,0.00036049,0.00012662,0.00287018,0.00039198,0.00185668,0.0018325,0.00051725,0.0038989,0.00559645,0.00414947,0.00484938,0.00099945,0.00191477,0.00060229,0.0011833,0.00032062,0.00077137,0.00024445,0.01482077,0.00145216,0.001027,0.00016597
Hooq	QQ	0.01083684,0.0447782,0.02509031,0.01014759,0.02292412,0.02285337,0.01228589,0.01988286,0.00978634,0.00820809,0.01056599,0.01054374,0.01732087,0.01626781,0.00723571,0.02560258,0.00853128,0.02217306,0.01449047,0.00951994,0.0106317,0.02124941,0.01112069,0.05818527,0.02272787,0.02261664,0.0212909,0.02045009,0.02324708,0.00948979,0.01262764,0.04960793,0.01348792,0.0106349,0.01548905,0.06413474,0.0140196,0.02217028,0.01636768,0.068389,0.02995826,0.00717152,0.0409398,0.00579911,0.00919547,0.04019255,0.00879126,0.01236579,0.008603
Google+	Google+	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQ	SayHi	0.00000007,0.00000001,0.00000005,0.00000011,0.17429095,0.00484684,0.00942406,0.00040954,0.00137555,0.00000004,0.0000001,0.05260616,0.02616732,0.02716784,0.00000002,0.00000001,0.00000004,0.0008596,0.00000008,0.00000004,0.00000009,0.00706725,0.00000062,0.05315349,0.00139039,0.00025893,0.00000011,0.00144803,0.01002156,0.00000004,0.0000001,0.00267983,0.00001956,0.00000082,0.03477342,0.00000105,0.00647292,0.00053315,0.00173294,0.19279375,0.00717579,0.00000003,0.18363777,0.00000001,0.00040463,0.19847302,0.00081207,0.00000008,0.00000012
QQ	QQ	0.00486876,0.02767299,0.01623831,0.00656746,0.0188203,0.06860266,0.00795136,0.03856084,0.00439679,0.00368772,0.00474707,0.00473708,0.02450662,0.02209027,0.00325085,0.01580699,0.01799777,0.03265008,0.00651026,0.0088754,0.00688078,0.01375249,0.00499628,0.00926525,0.05716479,0.01463736,0.00956554,0.00637811,0.02083507,0.00426356,0.00817254,0.0107406,0.00605983,0.00477803,0.0069589,0.05412857,0.0062987,0.01434848,0.00735364,0.326791,0.0134596,0.00464137,0.0144998,0.00375315,0.00413133,0.01423514,0.00394972,0.00555568,0.00386514
eBay	HotSpot	0.00006688,0.05369565,0.01877055,0.00053527,0.00887636,0.09027627,0.0000384,0.1927085,0.00003465,0.0015102,0.00771061,0.00007618,0.07258526,0.00007274,0.00924598,0.03371233,0.00766813,0.0209356,0.03017886,0.01448063,0.00483594,0.00102581,0.00078571,0.03442779,0.22994926,0.0072529,0.00040829,0.00008494,0.00003742,0.01885034,0.00062208,0.00017473,0.00976281,0.00358031,0.00463742,0.03017461,0.00140664,0.02013897,0.00546408,0.0008675,0.00295797,0.02342499,0.00038626,0.00797915,0.000151,0.02470885,0.00004192,0.00260702,0.00007625
QQReader	QQReader	0.0010029,0.00373789,0.00171737,0.00091952,0.00419426,0.00387064,0.00142948,0.00508302,0.0008104,0.00068545,0.00095998,0.00086695,0.00435585,0.00115328,0.00211766,0.00117956,0.00072183,0.00102284,0.0011861,0.00115639,0.00123438,0.00493292,0.00104868,0.00330246,0.00623187,0.00174916,0.00184839,0.0034869,0.00152856,0.0007861,0.0012131,0.00170619,0.00248817,0.00169981,0.00163943,0.00087422,0.00061069,0.01191265,0.00123312,0.07087346,0.81351772,0.00057815,0.01527645,0.00040962,0.00077495,0.00512229,0.00127405,0.00206132,0.00241383
Hangouts	Hangouts	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQ	QQ	0.00030491,0.01870968,0.00085243,0.00028201,0.00046945,0.00056719,0.00031922,0.00219511,0.00025801,0.00021747,0.00042365,0.00039878,0.01155007,0.00056416,0.00017464,0.00035091,0.00083763,0.00046943,0.00054661,0.00095006,0.00024006,0.00154035,0.00031635,0.00026948,0.00259792,0.00057291,0.00057706,0.00038134,0.00059709,0.00025024,0.00036314,0.00057779,0.00037068,0.0001863,0.0008597,0.00038749,0.00021816,0.00052129,0.00040831,0.94433624,0.00061258,0.00048394,0.00052889,0.00013931,0.00024494,0.00048239,0.00092415,0.00034501,0.00022549
Go90	Ryanair	0.00001097,0.0000043,0.0000155,0.00000389,0.01796691,0.0001406,0.00001433,0.02154483,0.00091605,0.00000235,0.00000747,0.00211125,0.00004536,0.00000957,0.00001608,0.00000788,0.00000256,0.00000176,0.0012093,0.00001043,0.00000164,0.00071976,0.00013746,0.0074505,0.0475971,0.01593312,0.00195585,0.00002574,0.00002568,0.00000482,0.00009687,0.00001223,0.00125654,0.00006041,0.00031959,0.00490411,0.00004339,0.00001685,0.00075659,0.00450947,0.32018313,0.00000181,0.06814628,0.00000091,0.42203094,0.05966184,0.00001073,0.00007427,0.00002098
PureVPN	BaiDu	0.00199189,0.04565268,0.06884892,0.00184233,0.00441784,0.27821283,0.00208543,0.15778514,0.00168555,0.00142069,0.01123139,0.00180849,0.00270648,0.01230814,0.0011409,0.00159137,0.00148799,0.00249819,0.00644506,0.00302816,0.00156828,0.0240623,0.00206663,0.00313957,0.0161568,0.01475189,0.00376982,0.00769595,0.00341449,0.00163478,0.00237231,0.05379145,0.00242156,0.00466555,0.01274456,0.01217769,0.00490353,0.0087488,0.03858717,0.07359803,0.06710535,0.00121596,0.00345512,0.0009101,0.00160012,0.00902558,0.00634894,0.00225386,0.00762434
QianXunYingShi	80sMovie	0.01267919,0.03367129,0.12333308,0.01187276,0.01861926,0.01288549,0.00997876,0.02326311,0.00794859,0.00666672,0.00858183,0.00856377,0.01784591,0.01321292,0.00846585,0.02569194,0.00692921,0.02049057,0.01176935,0.00773221,0.01243918,0.05754452,0.00903236,0.02535568,0.03085851,0.03811853,0.01729275,0.02106999,0.02144165,0.00770773,0.01025633,0.04234145,0.01095506,0.0086378,0.01258041,0.04776641,0.0113869,0.01800698,0.02429267,0.03669376,0.03505142,0.01064386,0.01819689,0.00471012,0.00746868,0.03264491,0.01719437,0.01004365,0.01006558
QQ	QQ	0.00041818,0.00066403,0.00367006,0.00035548,0.00506377,0.00566162,0.00284976,0.21091828,0.00182228,0.00019774,0.00097416,0.00376458,0.00240602,0.00158666,0.00014969,0.00839543,0.00021824,0.00612981,0.00136954,0.00042764,0.0004356,0.00195425,0.00121604,0.00092757,0.01191946,0.07293305,0.00109305,0.00622686,0.00230107,0.00057276,0.00057828,0.00200114,0.00485611,0.00068923,0.00540134,0.0108214,0.00800791,0.0017632,0.01489494,0.51977318,0.03498247,0.00069899,0.00844019,0.00006484,0.01369387,0.00034314,0.00487526,0.00092694,0.01056492
GooglePlay	GooglePlay	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQ	QQ	0.00100037,0.00834855,0.34575509,0.00000382,0.00006925,0.00006241,0.00000026,0.00003369,0.00000061,0.00034602,0.00000453,0.00000024,0.00005489,0.00000397,0.00003022,0.00003629,0.00002575,0.00013944,0.00001022,0.0000059,0.00004602,0.00001497,0.00004096,0.00002309,0.00002719,0.03123578,0.00000951,0.00000037,0.00000012,0.00013012,0.00002744,0.00945132,0.00001088,0.00003115,0.00000128,0.00005345,0.00000097,0.00001123,0.00000389,0.46336401,0.04827711,0.00002116,0.00000353,0.00003955,0.00000023,0.00003417,0.00000036,0.00000446,0.09120419
QQ	QQ	0.00004926,0.0001552,0.00020394,0.00011457,0.00012012,0.00004814,0.00007413,0.0000623,0.00003495,0.00002986,0.00004615,0.00012152,0.00063242,0.000167,0.00001862,0.00005484,0.00003193,0.00017316,0.00021702,0.00003536,0.0054723,0.00072856,0.00009391,0.00005041,0.00011961,0.00006964,0.00008425,0.00005434,0.00007077,0.00003392,0.00006225,0.00016078,0.00005619,0.00003997,0.00007799,0.00001837,0.00328753,0.00060869,0.00004762,0.98603572,0.00010837,0.00002417,0.00009472,0.00001467,0.00003412,0.00004751,0.00002859,0.00005448,0.00003006
eBay	SayHi	0,0,0.00000001,0.00000001,0.03686862,0.00336224,0.03159643,0.02108937,0.00148962,0,0,0.01150139,0.00427935,0.00953828,0,0,0,0.00112915,0,0,0,0.00372401,0.00000003,0.05618453,0.00015896,0.00003595,0,0.00856201,0.00200577,0,0,0.00017685,0.00000963,0.00000033,0.02234821,0.0000003,0.00076783,0.00041679,0.04419689,0.16842701,0.27205081,0,0.01738432,0,0.0000266,0.27684045,0.00582824,0.00000001,0
GoogleMap	eBay	0.00001029,0.02125974,0.01989926,0.00032322,0.02826764,0.00708738,0.00001182,0.322789,0.00000697,0.00292903,0.00029798,0.00000737,0.00654142,0.00026234,0.00368471,0.18137328,0.00083641,0.23189134,0.00805054,0.00207729,0.0040706,0.00021145,0.00045496,0.02280723,0.01361163,0.00733629,0.00013849,0.00001098,0.00001036,0.0016611,0.00014813,0.00001159,0.0011287,0.00546876,0.00037425,0.00472604,0.00133204,0.02243789,0.00346469,0.00105355,0.00721779,0.00120864,0.00011599,0.00158907,0.00003805,0.06093935,0.00000807,0.00080868,0.0000086
QQReader	GooglePlay	0.00000019,0.00032105,0.00071492,0.00007315,0.00672414,0.0011798,0.00000016,0.19069551,0.00000014,0.00029095,0.00000558,0.00000015,0.00142794,0.00000126,0.00045287,0.00598865,0.00042292,0.29306055,0.00015053,0.00011306,0.0013782,0.00003816,0.00002199,0.11803129,0.02117761,0.00207167,0.0000029,0.00000021,0.00000011,0.00029142,0.00000504,0.00000025,0.00007087,0.00275017,0.00002159,0.0123798,0.00004215,0.00006581,0.00262343,0.00078103,0.15696824,0.00051287,0.00000488,0.00018195,0.00000116,0.1789221,0.00000239,0.00002907,0.00000012
360Security	360Security	0.22602402,0.00385628,0.00806828,0.00399276,0.19261011,0.00694547,0.00300034,0.00210222,0.00672284,0.00135133,0.00235348,0.00995876,0.00560966,0.00391935,0.00067274,0.0041816,0.00147207,0.02506569,0.00875175,0.0052887,0.00168791,0.00293085,0.00283053,0.00584513,0.21419114,0.00516755,0.00402897,0.00254304,0.0012806,0.0015177,0.00612648,0.00997358,0.00277881,0.00293834,0.00161172,0.00175351,0.00185423,0.0038294,0.00186304,0.0016566,0.00767785,0.00389319,0.07641311,0.00052387,0.08121337,0.02154359,0.00120288,0.00726582,0.00190973
Google+	GooglePlay	0,0,0,0,0,0,0,0,0,0,0,0,0.00194226,0,0,0,0,0.99777164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000038,0,0,0,0,0,0,0,0,0,0.00028571,0,0,0
GooglePlay	GooglePlay	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HotSpot	HotSpot	0.00388156,0.01179605,0.00898689,0.00664178,0.0118281,0.00568243,0.00440058,0.02237094,0.00350529,0.00293999,0.00378454,0.00377658,0.00430679,0.00839366,0.0025917,0.01161815,0.00959886,0.01541967,0.00519022,0.00340987,0.01002405,0.01659713,0.00398322,0.01064055,0.56527771,0.00810086,0.00762601,0.00508486,0.00455673,0.00339907,0.00452299,0.00856281,0.00483112,0.00380922,0.00554789,0.00839189,0.00502156,0.03759026,0.01278419,0.05768308,0.0107305,0.00256871,0.00802473,0.00207714,0.00329365,0.02848693,0.00314887,0.0044292,0.00308144
eBay	eBay	0.00000001,0.00001291,0.00008424,0.00000036,0.00009507,0.00008932,0.00000004,0.99637829,0.00000022,0.00000388,0.00000035,0.00000004,0.00001779,0.00000004,0.00001069,0.00001719,0.00000813,0.00000472,0.00004562,0.00000232,0.00000059,0.0000003,0.00000125,0.0000489,0.00005438,0.00029089,0.00000011,0.00000005,0.00000002,0.00000289,0.00000018,0,0.00000673,0.00000846,0.00000221,0.00001283,0.00000344,0.00016609,0.00001574,0.00000692,0.00075354,0.00000098,0.00000278,0.00000075,0.00000781,0.00183982,0.00000005,0.00000104,0.00000001
QQ	QQ	0.00397054,0.0058149,0.01679856,0.00621522,0.01404063,0.01062177,0.00450147,0.01049411,0.00358565,0.00300739,0.00387131,0.00386316,0.00440553,0.00596042,0.00265112,0.01351295,0.0031258,0.01194943,0.00530921,0.00348804,0.00561138,0.00778564,0.00407454,0.00755595,0.01521684,0.00828659,0.00780084,0.00749278,0.02452377,0.00347699,0.00462668,0.00875912,0.00494188,0.00270497,0.00817507,0.00858429,0.02612219,0.00812304,0.01970682,0.57883355,0.06008183,0.0026276,0.01182481,0.00212476,0.00336916,0.00805888,0.00464,0.00453074,0.00315208
eBay	eBay	0,0,0,0,0,0,0,0.99999922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000007,0,0,0.00000001,0.00000033,0,0.00000001,0,0,0,0,0,0,0.00000007,0.00000007,0,0,0.00000002,0.00000009,0,0,0,0,0.00000008,0,0,0,0.00000001
PrivateTunnelVPN	PrivateTunnelVPN	0,0,0,0,0.00036523,0.00012093,0.0001151,0.00000037,0.00002513,0,0,0.00020221,0.00000659,0.00006401,0,0,0,0.00000079,0,0,0,0.00086194,0,0.00002411,0.00008425,0.00000043,0.00000002,0.00008371,0.00003134,0,0,0.00001313,0.00000045,0.00000001,0.00124017,0,0.9940066,0.0000099,0.00005305,0.00048653,0.00093695,0,0.00048389,0,0.00000404,0.00038488,0.00039424,0,0
PureVPN	PureVPN	0.0000004,0.00000021,0.00000065,0.00000981,0.00000806,0.00002661,0.00001113,0.00000221,0.0000048,0.00000015,0.00000034,0.00000809,0.00002402,0.00003325,0.00000013,0.00000004,0.00000017,0.00000084,0.00000022,0.0000022,0.00000008,0.00001832,0.00000078,0.00000271,0.00000035,0.0000494,0.0000005,0.00001038,0.00000165,0.00000016,0.0000006,0.0000039,0.00001274,0.00000101,0.00008588,0.00000005,0.06729924,0.93029772,0.00003266,0.00001917,0.00001998,0.00000014,0.00001286,0.00000003,0.00001351,0.00169469,0.00028757,0.00000041,0.00000019
Hooq	Hooq	0.00000065,0.00000234,0.00000095,0.00000073,0.00000573,0.00000016,0.00000007,0.00008729,0.00000009,0.00000118,0.00000072,0.00000004,0.00000973,0.0000002,0.00001873,0.00005395,0.00000516,0.00467307,0.0000044,0.00270643,0.00001669,0.00000054,0.00005331,0.89716367,0.00072117,0.00000162,0.00001491,0.00000006,0.00000004,0.00000043,0.00000054,0.00000015,0.0047594,0.00000078,0.00000008,0.08670283,0.00000003,0.00003039,0.0000005,0.00000015,0.00000058,0.00000125,0.00000211,0.00000045,0.00000005,0.00294855,0.00000006,0.00000724,0.0000008
eBay	PaltalkScene	0.00330748,0.01005144,0.00765775,0.00309712,0.01007875,0.00697502,0.00685204,0.06690512,0.00298686,0.00250517,0.00322482,0.00321803,0.01303744,0.00496505,0.00220839,0.00516196,0.00375084,0.01712442,0.0044226,0.00530942,0.00707588,0.00648547,0.0069149,0.04734007,0.04416043,0.00690276,0.04208941,0.00433282,0.00559325,0.00289635,0.00385405,0.00729639,0.02920604,0.00324585,0.00472737,0.32545233,0.00297038,0.00676653,0.00499554,0.06533182,0.00914348,0.00315301,0.01491095,0.00176993,0.00280653,0.13880123,0.00268316,0.01362866,0.0026257
eBay	PaltalkScene	0.00051428,0.00225699,0.00082659,0.00033431,0.00108791,0.00415488,0.00040475,0.02694128,0.00058914,0.00027041,0.00034809,0.00050038,0.00144398,0.00053593,0.00125638,0.00826709,0.00046983,0.03577776,0.00047738,0.00045179,0.00035026,0.00152655,0.00036636,0.0017031,0.02598379,0.00107332,0.10821375,0.00046769,0.00060374,0.00031264,0.00041601,0.00205726,0.00044435,0.00035036,0.0018601,0.70411669,0.00032063,0.00073039,0.00077676,0.00597967,0.00142173,0.00034034,0.00175359,0.00027521,0.00030294,0.01893024,0.00137854,0.03062657,0.00040827
6Rooms	6Rooms	0.00042799,0.76127531,0.00099092,0.00104308,0.0042504,0.00191013,0.00033684,0.00335115,0.00044852,0.00022504,0.0004173,0.00028907,0.03599879,0.00044601,0.00049796,0.00881604,0.00214349,0.03442144,0.00057229,0.00208699,0.0213046,0.00083923,0.0004392,0.01030148,0.00264482,0.00062007,0.00084087,0.00056067,0.00165107,0.00026018,0.00034621,0.00065543,0.00220414,0.00020241,0.00092602,0.05028567,0.00026683,0.01134419,0.00075015,0.00085984,0.00179108,0.00019662,0.0019295,0.00026578,0.00036317,0.02713286,0.00024103,0.00048838,0.00033977
SayHi	SayHi	0.00000258,0.00408541,0.00297917,0.00021833,0.00617461,0.00108161,0.00000567,0.01515371,0.00000342,0.00081292,0.00003402,0.00000303,0.00087632,0.00000606,0.00076516,0.00147152,0.00089344,0.0374921,0.00118845,0.00254283,0.00049938,0.00019371,0.00025486,0.00202518,0.00233589,0.00062204,0.00007429,0.0000144,0.00001866,0.00018536,0.00004307,0.00000323,0.00024067,0.00045131,0.00009803,0.00548665,0.00011562,0.00225677,0.00116976,0.00004649,0.01198872,0.00025107,0.00049155,0.00013505,0.00001883,0.89368917,0.00000439,0.00149419,0.00000133
SayHi	SayHi	0.00438102,0.06773436,0.00704141,0.00284784,0.00926755,0.02457033,0.00344794,0.04765365,0.00274646,0.00230354,0.00296527,0.00295902,0.03195645,0.02924422,0.00742972,0.03595603,0.00239424,0.02408314,0.00406664,0.0026717,0.00298371,0.02376302,0.00312094,0.01450816,0.04223461,0.01317103,0.1368424,0.00398409,0.00514307,0.00266324,0.00354385,0.01752513,0.00378528,0.00207189,0.00947897,0.12077329,0.0027313,0.00622192,0.00661698,0.03536139,0.00840756,0.00289924,0.01493823,0.00162748,0.00258064,0.14441535,0.01174328,0.03872903,0.00241437
FsecureFreedomeVPN	FsecureFreedomeVPN	0.00000152,0.00004344,0.00000419,0.0000033,0.00008681,0.00000742,0.00019031,0.00000202,0.0000085,0.00001287,0.99188379,0.00008654,0.00000459,0.00035875,0.00011316,0.0000012,0.00015213,0.00001216,0.00000421,0.00001716,0.00000024,0.000084,0.00000171,0.0000066,0.0000003,0.00000132,0.00000219,0.00015619,0.0031576,0.00000077,0.00000213,0.00007874,0.00000156,0.00000838,0.0000052,0.00000552,0.0000002,0.00055408,0.0000093,0.00000461,0.00009724,0.00000051,0.00278154,0.00000022,0.00000082,0.00002353,0.00000707,0.00000162,0.00001276
IFengNews	QQ	0.00072561,0.02230549,0.03126171,0.0006378,0.00435394,0.0016717,0.00251382,0.01176885,0.00174789,0.0004038,0.00122324,0.00148374,0.00184096,0.00070535,0.00077823,0.00191793,0.00062882,0.00024554,0.00168509,0.00069461,0.00072365,0.00476428,0.00143952,0.00142372,0.00455372,0.22703364,0.00169531,0.00629279,0.00137314,0.00083266,0.00094575,0.01024561,0.00367966,0.00122812,0.00584502,0.00520111,0.0022687,0.00581297,0.00496816,0.51092082,0.02289337,0.00045725,0.00418138,0.00017265,0.00610923,0.04595556,0.00274069,0.00079299,0.0268544
GoogleAllo	QQReader	0.00497604,0.10593246,0.02737193,0.00671217,0.01516327,0.00728471,0.00564141,0.02403242,0.00449367,0.00376898,0.00485167,0.00884697,0.00795336,0.02541948,0.00332248,0.00539116,0.00391738,0.02368126,0.00958479,0.00437135,0.00488184,0.03965688,0.00510637,0.0065736,0.0648955,0.01495989,0.00977632,0.00939023,0.01273838,0.0043575,0.00579834,0.01097726,0.00619336,0.00338997,0.00711223,0.01628552,0.00446887,0.06750618,0.01082648,0.09592939,0.22369286,0.003293,0.01719709,0.00266283,0.00422236,0.03172564,0.00403675,0.0056781,0.00395031
FrostWire	FrostWire	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQReader	QQReader	0.00123211,0.02737754,0.01061432,0.00234415,0.00528822,0.00690078,0.00121913,0.00648329,0.00099561,0.0008421,0.00117937,0.00232255,0.00380875,0.00399758,0.0009118,0.00079304,0.00088679,0.00124116,0.00145716,0.00098622,0.00119547,0.07894096,0.00128834,0.00257191,0.0088953,0.00214891,0.00227083,0.00149115,0.00148038,0.00096575,0.00149034,0.00301951,0.0014731,0.00069688,0.00201411,0.00154713,0.00206067,0.00994615,0.0021823,0.06129367,0.71885921,0.00071028,0.00496706,0.00050324,0.00095206,0.00246944,0.00143187,0.00138585,0.00086648
6Rooms	6Rooms	0.00284834,0.57540632,0.01892957,0.00261151,0.01394867,0.00409457,0.00584831,0.00819828,0.00331551,0.00194673,0.00272642,0.01148227,0.00697422,0.00327544,0.00210786,0.00482585,0.00205006,0.00196998,0.00336862,0.00227991,0.00418357,0.06052773,0.00297834,0.00345872,0.05022806,0.00496778,0.00524961,0.00702301,0.00857893,0.00223258,0.00344531,0.0069804,0.00340546,0.00568154,0.03177604,0.0100912,0.02515893,0.0061762,0.00504497,0.00923891,0.01170027,0.00236533,0.00628383,0.00116336,0.00220093,0.03446352,0.00198017,0.00320375,0.0020031
PaltalkScene	PaltalkScene	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sogou	6Rooms	0.0024817,0.51146214,0.30647328,0,0,0.00000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022118,0,0,0,0.00000001,0,0.14133579,0,0,0,0,0,0,0,0.00357602,0.00015215,0,0,0,0,0,0,0,0.03429771
SayHi	SayHi	0,0,0,0,0.00000029,0.00000021,0,0,0.0000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999873,0,0,0
BaiDu	SayHi	0.00049744,0.17575466,0.01025435,0.00064893,0.0191655,0.17345739,0.00045453,0.01349341,0.00037665,0.00032015,0.01092652,0.00040127,0.02846144,0.00048945,0.00152515,0.0155833,0.00358804,0.00517367,0.01240331,0.00518045,0.00251596,0.0019548,0.00052589,0.01952104,0.06076973,0.00385538,0.00127221,0.00129768,0.00547091,0.00799997,0.0008859,0.0012152,0.00462181,0.00160365,0.02426538,0.04009682,0.0020535,0.01135832,0.00146102,0.04800374,0.00117988,0.00342733,0.00663165,0.00269377,0.00036389,0.26416821,0.00031596,0.00173364,0.00058117
6Rooms	6Rooms	0.00000015,0.99850565,0.00000038,0.00000331,0.00000037,0.00000007,0.00000004,0.0000002,0.00000034,0.00000003,0.00000013,0.00000006,0.00123508,0.00000707,0.00000003,0.00001631,0.00000238,0.00000159,0.00000043,0.0000005,0.00006149,0.00000005,0.00000018,0.000015,0.00000013,0.00000055,0.00000037,0.00000013,0.00000045,0.00000005,0.00000017,0.00000005,0.00000258,0.00000004,0.00000033,0.00000074,0.00000013,0.00009777,0.00000091,0.00000073,0.00000004,0.00000002,0.00000035,0.00000001,0.00000038,0.00004225,0.00000033,0.00000022,0.00000042
QQ	SayHi	0.00111195,0.02050118,0.00178719,0.00241359,0.00298384,0.00411932,0.00316436,0.02649759,0.00069708,0.00058466,0.00075262,0.00108188,0.01074627,0.00166922,0.00138859,0.00600319,0.00111045,0.0190504,0.00103216,0.00852358,0.00252874,0.00518023,0.00198835,0.01544595,0.02477419,0.00161099,0.01021626,0.00101121,0.00090618,0.00067596,0.00089947,0.00284658,0.02650219,0.00075753,0.00228943,0.03852746,0.00579314,0.03830119,0.00116587,0.15398063,0.00307398,0.00051083,0.00586875,0.00041307,0.000655,0.53487211,0.0006262,0.00274658,0.00061279
Anghami	Crackle	0,0,0,0,0.0002063,0,0.99819494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000388,0,0,0,0,0.00000002,0.00000001,0,0.00159395,0,0,0,0.00000091,0,0
GooglePlay	GooglePlay	0.00014375,0.0266685,0.00640772,0.0001745,0.01368856,0.00248228,0.00027784,0.00146584,0.00007446,0.00006514,0.00026523,0.00011154,0.04079936,0.00094523,0.00025832,0.25551787,0.02933851,0.45758662,0.07014734,0.00014492,0.00364265,0.00004588,0.0002961,0.00159935,0.01971765,0.00022345,0.0033201,0.00026298,0.0004891,0.00051791,0.00029083,0.00051942,0.01573482,0.00395285,0.00116457,0.00187943,0.0003089,0.02023188,0.00029436,0.00003795,0.00009008,0.0099707,0.00015964,0.00005956,0.00020579,0.00712069,0.00030085,0.00086976,0.00012919
SayHi	PaltalkScene	0,0,0,0,0,0,0,0.00000005,0,0,0,0,0,0,0.00000001,0.00000007,0,0.00006644,0,0.00000055,0,0,0,0.00514229,0.00000026,0,0,0,0,0,0,0,0.00000007,0,0,0.99430115,0,0,0,0,0,0,0,0,0,0.0004891,0,0,0
HidemanVPN	QQ	0.00024699,0.00672459,0.00129371,0.00052493,0.00557006,0.00228678,0.00281979,0.13551991,0.00051586,0.00011719,0.00029991,0.00063981,0.00749689,0.00040915,0.00034186,0.00350171,0.00022551,0.00363793,0.00050901,0.00248504,0.00055551,0.00421349,0.00082236,0.01102099,0.02834344,0.00400217,0.00306658,0.00120944,0.00064278,0.00024558,0.0002074,0.00106332,0.02599301,0.0003319,0.0031563,0.04876642,0.00404669,0.02399936,0.00177145,0.33561273,0.00612002,0.00009884,0.00662147,0.00007003,0.00174084,0.308799,0.00061218,0.00060137,0.00109873
SmartVoip	PaltalkScene	0.00006292,0.00092434,0.00004359,0.00006284,0.00010255,0.00005809,0.0000525,0.00355428,0.00006089,0.0000316,0.00008209,0.00002648,0.00038828,0.00003253,0.00017198,0.00017109,0.00021042,0.00976739,0.00005149,0.01907144,0.0004746,0.00011024,0.00123225,0.17391932,0.01571566,0.00006405,0.00280597,0.00004168,0.00002711,0.00002455,0.00009879,0.00007432,0.20216634,0.00003083,0.00005054,0.51514321,0.00000829,0.0027448,0.00002898,0.00002128,0.00001961,0.00004008,0.0006427,0.00000793,0.00003672,0.04854276,0.00004167,0.00092814,0.00003076
Palringo	EFood	0,0,0,0,0.06406787,0,0,0,0.93577586,0,0,0.0000021,0,0,0,0,0,0,0,0,0,0.00000057,0,0,0.00000042,0,0,0,0,0,0,0,0,0,0.00012675,0,0,0,0,0,0,0,0.00002413,0,0.00000008,0.00000221,0,0,0
